transaction_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,instore_yn,order,line_item_id,product_id,quantity,line_item_amount,unit_price,promo_item_yn,product,product_category
212,2019-04-13,10:22:20,5,30,5935,N,1,1,50,2,5.0,2.5,N,Earl Grey Rg,Tea
212,2019-04-13,10:22:20,5,30,5935,N,1,5,72,1,3.25,3.25,N,Ginger Scone,Bakery
213,2019-04-13,07:41:11,5,26,0,Y,1,1,23,1,2.5,2.5,N,Our Old Time Diner Blend Rg,Coffee
213,2019-04-13,07:41:11,5,26,0,Y,1,5,74,1,3.5,3.5,N,Ginger Biscotti,Bakery
214,2019-04-13,10:43:07,5,12,0,Y,1,1,48,2,5.0,2.5,N,English Breakfast Rg,Tea
215,2019-04-13,08:58:15,5,30,0,Y,1,1,30,2,6.0,3.0,N,Columbian Medium Roast Lg,Coffee
215,2019-04-13,08:58:15,5,30,0,Y,1,5,78,1,4.5,4.5,N,Scottish Cream Scone ,Bakery
216,2019-04-13,07:25:48,5,12,0,N,1,1,29,2,5.0,2.5,N,Columbian Medium Roast Rg,Coffee
216,2019-04-13,07:25:48,5,12,0,N,1,5,74,1,3.5,3.5,N,Ginger Biscotti,Bakery
217,2019-04-13,08:10:30,5,12,0,Y,1,1,54,1,2.5,2.5,N,Morning Sunrise Chai Rg,Tea
218,2019-04-13,09:11:48,5,12,5738,N,1,1,59,1,4.5,4.5,N,Dark chocolate Lg,Drinking Chocolate
219,2019-04-13,08:46:55,5,30,5268,Y,1,1,28,1,2.0,2.0,N,Columbian Medium Roast Sm,Coffee
220,2019-04-13,07:21:39,5,30,5275,N,1,1,57,2,6.2,3.1,N,Spicy Eye Opener Chai Lg,Tea
221,2019-04-13,09:51:13,5,12,5667,N,1,1,45,2,6.0,3.0,N,Peppermint Lg,Tea
221,2019-04-13,09:51:13,5,12,5667,N,1,5,76,1,3.5,3.5,N,Chocolate Chip Biscotti,Bakery
222,2019-04-13,07:55:20,5,12,0,N,1,1,51,2,6.0,3.0,N,Earl Grey Lg,Tea
223,2019-04-13,08:23:04,5,26,5818,Y,1,1,48,2,5.0,2.5,N,English Breakfast Rg,Tea
224,2019-04-13,10:31:02,5,30,0,Y,1,1,42,2,5.0,2.5,N,Lemon Grass Rg,Tea
225,2019-04-13,10:58:00,5,26,0,Y,1,1,47,1,3.0,3.0,N,Serenity Green Tea Lg,Tea
226,2019-04-13,07:47:52,5,26,0,Y,1,1,40,2,7.5,3.75,N,Cappuccino,Coffee
226,2019-04-13,07:47:52,5,26,0,Y,1,2,84,1,0.8,0.8,N,Chocolate syrup,Flavours
227,2019-04-13,09:36:46,5,26,0,Y,1,1,37,2,6.0,3.0,N,Espresso shot,Coffee
227,2019-04-13,09:36:46,5,26,0,Y,1,2,64,2,1.6,0.8,N,Hazelnut syrup,Flavours
228,2019-04-13,09:04:45,5,12,5914,N,1,1,23,1,2.5,2.5,N,Our Old Time Diner Blend Rg,Coffee
229,2019-04-13,08:49:45,5,30,5170,N,1,1,37,2,6.0,3.0,N,Espresso shot,Coffee
229,2019-04-13,08:49:45,5,30,5170,N,1,2,64,2,1.6,0.8,N,Hazelnut syrup,Flavours
230,2019-04-13,09:47:34,5,12,5345,N,1,1,29,1,2.5,2.5,N,Columbian Medium Roast Rg,Coffee
231,2019-04-13,08:49:54,5,26,5174,N,1,1,33,2,7.0,3.5,N,Ethiopia Lg,Coffee
231,2019-04-13,08:49:54,5,26,5174,N,1,5,79,1,3.75,3.75,N,Jumbo Savory Scone,Bakery
232,2019-04-13,08:31:47,5,30,5802,Y,1,1,49,1,3.0,3.0,N,English Breakfast Lg,Tea
233,2019-04-13,07:28:49,5,12,0,Y,1,1,30,2,6.0,3.0,N,Columbian Medium Roast Lg,Coffee
233,2019-04-13,07:28:49,5,12,0,Y,1,5,74,1,3.5,3.5,N,Ginger Biscotti,Bakery
234,2019-04-13,10:19:39,5,12,5113,N,1,1,25,2,4.4,2.2,N,Brazilian Sm,Coffee
235,2019-04-13,10:40:38,5,30,0,Y,1,1,41,2,8.5,4.25,N,Cappuccino Lg,Coffee
235,2019-04-13,10:40:38,5,30,0,Y,1,2,65,2,1.6,0.8,N,Sugar Free Vanilla syrup,Flavours
236,2019-04-13,08:12:42,5,12,5695,N,1,1,50,2,5.0,2.5,N,Earl Grey Rg,Tea
237,2019-04-13,09:53:33,5,26,0,N,1,1,27,1,3.5,3.5,N,Brazilian Lg,Coffee
238,2019-04-13,09:04:02,5,12,0,Y,1,1,36,1,3.75,3.75,N,Jamaican Coffee River Lg,Coffee
239,2019-04-13,07:30:07,5,12,0,Y,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
240,2019-04-13,07:30:35,5,30,0,N,1,1,32,2,6.0,3.0,N,Ethiopia Rg,Coffee
241,2019-04-13,07:51:46,5,30,0,Y,1,1,46,2,5.0,2.5,N,Serenity Green Tea Rg,Tea
242,2019-04-13,08:32:36,5,30,5898,N,1,1,25,2,4.4,2.2,N,Brazilian Sm,Coffee
243,2019-04-13,08:59:10,5,26,5449,Y,1,1,32,1,3.0,3.0,N,Ethiopia Rg,Coffee
243,2019-04-13,08:59:10,5,26,5449,Y,1,5,77,1,3.0,3.0,N,Oatmeal Scone,Bakery
244,2019-04-13,08:58:56,5,12,5658,Y,1,1,47,1,3.0,3.0,N,Serenity Green Tea Lg,Tea
244,2019-04-13,08:58:56,5,12,5658,Y,1,5,79,1,3.75,3.75,N,Jumbo Savory Scone,Bakery
245,2019-04-13,09:50:26,5,12,0,Y,1,1,48,2,5.0,2.5,N,English Breakfast Rg,Tea
246,2019-04-13,17:55:51,5,7,5489,Y,1,1,40,1,3.75,3.75,N,Cappuccino,Coffee
246,2019-04-13,17:55:51,5,7,5489,Y,1,2,84,2,1.6,0.8,N,Chocolate syrup,Flavours
247,2019-04-13,12:51:26,5,29,0,N,1,1,24,2,6.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
248,2019-04-13,16:24:20,5,27,5247,N,1,1,57,2,6.2,3.1,N,Spicy Eye Opener Chai Lg,Tea
248,2019-04-13,16:24:20,5,27,5247,N,1,5,69,1,3.25,3.25,N,Hazelnut Biscotti,Bakery
249,2019-04-13,18:23:24,5,29,5471,N,1,1,49,1,3.0,3.0,N,English Breakfast Lg,Tea
250,2019-04-13,14:16:24,5,7,5014,N,1,1,58,2,7.0,3.5,N,Dark chocolate Rg,Drinking Chocolate
251,2019-04-13,11:52:53,5,27,0,N,1,1,47,1,3.0,3.0,N,Serenity Green Tea Lg,Tea
252,2019-04-13,12:13:34,5,27,0,Y,1,1,43,2,6.0,3.0,N,Lemon Grass Lg,Tea
253,2019-04-13,11:11:24,5,7,0,Y,1,1,39,2,8.5,4.25,N,Latte Rg,Coffee
253,2019-04-13,11:11:24,5,7,0,Y,1,2,84,2,1.6,0.8,N,Chocolate syrup,Flavours
254,2019-04-13,12:25:56,5,29,0,Y,1,1,39,2,8.5,4.25,N,Latte Rg,Coffee
254,2019-04-13,12:25:56,5,29,0,Y,1,2,64,2,1.6,0.8,N,Hazelnut syrup,Flavours
255,2019-04-13,16:07:48,5,7,5671,Y,1,1,38,2,7.5,3.75,N,Latte,Coffee
255,2019-04-13,16:07:48,5,7,5671,Y,1,2,84,2,1.6,0.8,N,Chocolate syrup,Flavours
256,2019-04-13,15:09:44,5,29,5194,Y,1,1,49,2,6.0,3.0,N,English Breakfast Lg,Tea
257,2019-04-13,14:56:01,5,29,5475,Y,1,1,61,1,4.75,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
258,2019-04-13,16:01:52,5,27,0,Y,1,1,36,2,7.5,3.75,N,Jamaican Coffee River Lg,Coffee
258,2019-04-13,16:01:52,5,27,0,Y,7,1,12,1,8.95,8.95,N,Peppermint,Loose Tea
259,2019-04-13,15:19:57,5,29,0,N,1,1,22,2,4.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
259,2019-04-13,15:19:57,5,29,0,N,1,5,77,1,3.0,3.0,N,Oatmeal Scone,Bakery
260,2019-04-13,11:36:10,5,29,0,N,1,1,22,1,2.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
261,2019-04-13,13:33:27,5,29,5414,N,1,1,55,2,8.0,4.0,N,Morning Sunrise Chai Lg,Tea
262,2019-04-13,16:37:25,5,29,0,N,1,1,29,1,2.5,2.5,N,Columbian Medium Roast Rg,Coffee
262,2019-04-13,16:37:25,5,29,0,N,7,1,16,1,8.95,8.95,N,Traditional Blend Chai,Loose Tea
263,2019-04-13,18:22:22,5,27,0,N,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
264,2019-04-13,14:01:03,5,27,5867,N,1,1,54,1,2.5,2.5,N,Morning Sunrise Chai Rg,Tea
265,2019-04-13,11:48:27,5,29,0,Y,1,1,30,1,3.0,3.0,N,Columbian Medium Roast Lg,Coffee
266,2019-04-13,15:11:09,5,29,5180,N,1,1,24,2,6.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
267,2019-04-13,11:24:23,5,29,0,Y,1,1,49,1,3.0,3.0,N,English Breakfast Lg,Tea
268,2019-04-13,13:35:33,5,7,0,N,1,1,48,2,5.0,2.5,N,English Breakfast Rg,Tea
269,2019-04-13,13:06:27,5,27,0,N,1,1,39,2,8.5,4.25,N,Latte Rg,Coffee
269,2019-04-13,13:06:27,5,27,0,N,1,2,84,2,1.6,0.8,N,Chocolate syrup,Flavours
270,2019-04-13,18:21:53,5,7,5144,Y,1,1,48,2,5.0,2.5,N,English Breakfast Rg,Tea
271,2019-04-13,11:55:06,5,7,5764,Y,1,1,46,2,5.0,2.5,N,Serenity Green Tea Rg,Tea
272,2019-04-13,14:19:02,5,7,5587,N,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
273,2019-04-13,15:25:55,5,7,0,N,1,1,30,2,6.0,3.0,N,Columbian Medium Roast Lg,Coffee
274,2019-04-13,17:01:58,5,27,0,N,1,1,27,1,3.5,3.5,N,Brazilian Lg,Coffee
275,2019-04-13,17:06:08,5,29,5225,Y,1,1,51,2,6.0,3.0,N,Earl Grey Lg,Tea
276,2019-04-13,16:37:57,5,7,5225,N,1,1,46,2,5.0,2.5,N,Serenity Green Tea Rg,Tea
277,2019-04-13,18:25:53,5,7,5163,Y,1,1,34,2,4.9,2.45,N,Jamaican Coffee River Sm,Coffee
278,2019-04-13,17:37:54,5,7,5089,N,1,1,27,1,3.5,3.5,N,Brazilian Lg,Coffee
279,2019-04-13,18:22:28,5,29,0,Y,1,1,61,2,9.5,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
279,2019-04-13,18:22:28,5,29,0,Y,1,5,70,1,3.25,3.25,N,Cranberry Scone,Bakery
280,2019-04-13,14:22:32,5,27,5538,Y,1,1,57,2,6.2,3.1,N,Spicy Eye Opener Chai Lg,Tea
280,2019-04-13,14:22:32,5,27,5538,Y,7,1,8,1,45.0,45.0,N,Civet Cat,Coffee beans
281,2019-04-13,13:23:10,5,7,5029,N,1,1,27,1,3.5,3.5,N,Brazilian Lg,Coffee
282,2019-04-13,17:07:25,5,29,5916,N,1,1,58,1,3.5,3.5,N,Dark chocolate Rg,Drinking Chocolate
283,2019-04-13,14:55:55,5,27,0,Y,1,1,23,2,5.0,2.5,N,Our Old Time Diner Blend Rg,Coffee
284,2019-04-13,18:09:32,5,29,5616,Y,1,1,38,2,7.5,3.75,N,Latte,Coffee
284,2019-04-13,18:09:32,5,29,5616,Y,1,2,84,1,0.8,0.8,N,Chocolate syrup,Flavours
284,2019-04-13,18:09:32,5,29,5616,Y,1,5,69,1,3.25,3.25,N,Hazelnut Biscotti,Bakery
285,2019-04-13,18:24:39,5,29,5004,Y,1,1,31,2,4.4,2.2,N,Ethiopia Sm,Coffee
285,2019-04-13,18:24:39,5,29,5004,Y,1,5,74,1,3.5,3.5,N,Ginger Biscotti,Bakery
286,2019-04-13,13:03:32,5,27,0,Y,1,1,50,1,2.5,2.5,N,Earl Grey Rg,Tea
286,2019-04-13,13:03:32,5,27,0,Y,1,5,79,1,3.75,3.75,N,Jumbo Savory Scone,Bakery
287,2019-04-13,13:23:49,5,7,5600,Y,1,1,61,2,9.5,4.75,N,Sustainably Grown Organic Lg,Drinking Chocolate
287,2019-04-13,13:23:49,5,7,5600,Y,1,5,73,1,3.75,3.75,N,Almond Croissant,Bakery
288,2019-04-13,18:26:41,5,27,5448,N,1,1,30,1,3.0,3.0,N,Columbian Medium Roast Lg,Coffee
289,2019-04-13,11:45:12,5,29,0,Y,1,1,37,1,3.0,3.0,N,Espresso shot,Coffee
289,2019-04-13,11:45:12,5,29,0,Y,1,2,63,2,1.6,0.8,N,Carmel syrup,Flavours
290,2019-04-13,18:09:36,5,29,0,N,1,1,25,2,4.4,2.2,N,Brazilian Sm,Coffee
291,2019-04-13,14:55:32,5,7,0,Y,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
291,2019-04-13,14:55:32,5,7,0,Y,1,5,72,1,3.25,3.25,N,Ginger Scone,Bakery
292,2019-04-13,11:13:59,5,27,0,N,1,1,33,1,3.5,3.5,N,Ethiopia Lg,Coffee
292,2019-04-13,11:13:59,5,27,0,N,1,5,77,1,3.0,3.0,N,Oatmeal Scone,Bakery
293,2019-04-13,15:23:29,5,7,5356,Y,1,1,26,1,3.0,3.0,N,Brazilian Rg,Coffee
293,2019-04-13,15:23:29,5,7,5356,Y,1,5,77,1,3.0,3.0,N,Oatmeal Scone,Bakery
294,2019-04-13,13:02:57,5,7,5502,Y,1,1,45,1,3.0,3.0,N,Peppermint Lg,Tea
294,2019-04-13,13:02:57,5,7,5502,Y,1,5,76,1,3.5,3.5,N,Chocolate Chip Biscotti,Bakery
295,2019-04-13,16:40:12,5,29,5739,Y,1,1,49,2,6.0,3.0,N,English Breakfast Lg,Tea
296,2019-04-13,16:01:39,5,7,0,N,1,1,57,1,3.1,3.1,N,Spicy Eye Opener Chai Lg,Tea
296,2019-04-13,16:01:39,5,7,0,N,1,5,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
296,2019-04-13,16:01:39,5,7,0,N,7,1,2,1,18.0,18.0,N,Our Old Time Diner Blend,Coffee beans
297,2019-04-13,15:05:18,5,27,5873,Y,1,1,51,2,6.0,3.0,N,Earl Grey Lg,Tea
298,2019-04-13,14:10:51,5,29,0,Y,1,1,49,2,6.0,3.0,N,English Breakfast Lg,Tea
298,2019-04-13,14:10:51,5,29,0,Y,1,5,77,1,3.0,3.0,N,Oatmeal Scone,Bakery
299,2019-04-13,16:33:02,5,29,5829,Y,1,1,29,2,5.0,2.5,N,Columbian Medium Roast Rg,Coffee
299,2019-04-13,16:33:02,5,29,5829,Y,1,5,79,1,3.75,3.75,N,Jumbo Savory Scone,Bakery
300,2019-04-13,17:47:34,5,7,0,N,1,1,32,1,3.0,3.0,N,Ethiopia Rg,Coffee
300,2019-04-13,17:47:34,5,7,0,N,1,5,76,1,3.5,3.5,N,Chocolate Chip Biscotti,Bakery
301,2019-04-13,17:11:15,5,7,0,Y,1,1,41,2,8.5,4.25,N,Cappuccino Lg,Coffee
301,2019-04-13,17:11:15,5,7,0,Y,1,2,64,1,0.8,0.8,N,Hazelnut syrup,Flavours
302,2019-04-13,11:08:22,5,29,0,Y,1,1,32,2,6.0,3.0,N,Ethiopia Rg,Coffee
302,2019-04-13,11:08:22,5,29,0,Y,1,5,75,1,3.5,3.5,N,Croissant,Bakery
303,2019-04-13,11:16:26,5,29,0,Y,1,1,55,2,8.0,4.0,N,Morning Sunrise Chai Lg,Tea
303,2019-04-13,11:16:26,5,29,0,Y,1,5,72,1,3.25,3.25,N,Ginger Scone,Bakery
304,2019-04-13,13:57:36,5,29,5154,N,1,1,44,2,5.0,2.5,N,Peppermint Rg,Tea
304,2019-04-13,13:57:36,5,29,5154,N,1,5,75,1,3.5,3.5,N,Croissant,Bakery
305,2019-04-13,11:32:20,5,7,0,N,1,1,39,2,8.5,4.25,N,Latte Rg,Coffee
305,2019-04-13,11:32:20,5,7,0,N,1,2,65,1,0.8,0.8,N,Sugar Free Vanilla syrup,Flavours
306,2019-04-13,13:46:00,5,27,0,N,1,1,22,2,4.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
307,2019-04-13,16:50:16,5,27,0,Y,1,1,56,2,5.1,2.55,N,Spicy Eye Opener Chai Rg,Tea
308,2019-04-13,11:19:21,5,7,0,N,1,1,43,1,3.0,3.0,N,Lemon Grass Lg,Tea
309,2019-04-13,15:14:42,5,27,5673,Y,1,1,47,2,6.0,3.0,N,Serenity Green Tea Lg,Tea
309,2019-04-13,15:14:42,5,27,5673,Y,1,5,77,1,3.0,3.0,N,Oatmeal Scone,Bakery
310,2019-04-13,16:51:00,5,7,0,N,1,1,30,2,6.0,3.0,N,Columbian Medium Roast Lg,Coffee
311,2019-04-13,15:40:39,5,27,5569,Y,1,1,37,2,6.0,3.0,N,Espresso shot,Coffee
311,2019-04-13,15:40:39,5,27,5569,Y,1,2,84,1,0.8,0.8,N,Chocolate syrup,Flavours
312,2019-04-13,17:09:34,5,7,0,N,1,1,57,2,6.2,3.1,N,Spicy Eye Opener Chai Lg,Tea
313,2019-04-13,12:05:51,5,27,5458,N,1,1,42,2,5.0,2.5,N,Lemon Grass Rg,Tea
313,2019-04-13,12:05:51,5,27,5458,N,7,1,12,1,8.95,8.95,N,Peppermint,Loose Tea
314,2019-04-13,16:24:01,5,29,5900,N,1,1,33,2,7.0,3.5,N,Ethiopia Lg,Coffee
314,2019-04-13,16:24:01,5,29,5900,N,1,5,69,1,3.25,3.25,N,Hazelnut Biscotti,Bakery
315,2019-04-13,13:58:03,5,29,0,N,1,1,30,1,3.0,3.0,N,Columbian Medium Roast Lg,Coffee
316,2019-04-13,11:32:37,5,29,5132,N,1,1,53,2,6.0,3.0,N,Traditional Blend Chai Lg,Tea
317,2019-04-13,12:12:38,5,27,5000,Y,1,1,50,2,5.0,2.5,N,Earl Grey Rg,Tea
318,2019-04-13,18:07:54,5,7,0,Y,1,1,46,2,5.0,2.5,N,Serenity Green Tea Rg,Tea
319,2019-04-13,15:22:54,5,27,0,N,1,1,39,2,8.5,4.25,N,Latte Rg,Coffee
319,2019-04-13,15:22:54,5,27,0,N,1,2,65,1,0.8,0.8,N,Sugar Free Vanilla syrup,Flavours
319,2019-04-13,15:22:54,5,27,0,N,1,5,76,1,3.5,3.5,N,Chocolate Chip Biscotti,Bakery
320,2019-04-13,18:05:50,5,7,5366,Y,1,1,54,1,2.5,2.5,N,Morning Sunrise Chai Rg,Tea
320,2019-04-13,18:05:50,5,7,5366,Y,1,5,76,1,3.5,3.5,N,Chocolate Chip Biscotti,Bakery
321,2019-04-13,11:47:05,5,27,5708,Y,1,1,57,2,6.2,3.1,N,Spicy Eye Opener Chai Lg,Tea
322,2019-04-13,16:40:01,5,29,5290,N,1,1,24,1,3.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
323,2019-04-13,13:44:16,5,7,0,Y,1,1,38,2,7.5,3.75,N,Latte,Coffee
323,2019-04-13,13:44:16,5,7,0,Y,1,2,84,1,0.8,0.8,N,Chocolate syrup,Flavours
324,2019-04-13,16:40:46,5,27,0,Y,1,1,33,1,3.5,3.5,N,Ethiopia Lg,Coffee
325,2019-04-13,11:42:35,5,7,0,N,1,1,50,2,5.0,2.5,N,Earl Grey Rg,Tea
325,2019-04-13,11:42:35,5,7,0,N,1,5,72,1,3.25,3.25,N,Ginger Scone,Bakery
326,2019-04-13,11:26:39,5,27,5487,N,1,1,39,1,4.25,4.25,N,Latte Rg,Coffee
326,2019-04-13,11:26:39,5,27,5487,N,1,2,63,1,0.8,0.8,N,Carmel syrup,Flavours
327,2019-04-13,17:15:09,5,29,0,Y,1,1,44,1,2.5,2.5,N,Peppermint Rg,Tea
328,2019-04-13,16:19:49,5,29,5462,Y,1,1,44,2,5.0,2.5,N,Peppermint Rg,Tea
329,2019-04-13,11:22:42,5,29,0,N,1,1,39,2,8.5,4.25,N,Latte Rg,Coffee
329,2019-04-13,11:22:42,5,29,0,N,1,2,65,1,0.8,0.8,N,Sugar Free Vanilla syrup,Flavours
330,2019-04-13,15:42:34,5,7,0,Y,1,1,54,2,5.0,2.5,N,Morning Sunrise Chai Rg,Tea
331,2019-04-13,15:43:45,5,27,0,N,1,1,56,2,5.1,2.55,N,Spicy Eye Opener Chai Rg,Tea
332,2019-04-13,12:16:59,5,7,5422,Y,1,1,39,2,8.5,4.25,N,Latte Rg,Coffee
332,2019-04-13,12:16:59,5,7,5422,Y,1,2,65,1,0.8,0.8,N,Sugar Free Vanilla syrup,Flavours
333,2019-04-13,11:38:26,5,27,5728,Y,1,1,24,1,3.0,3.0,N,Our Old Time Diner Blend Lg,Coffee
333,2019-04-13,11:38:26,5,27,5728,Y,1,5,79,1,3.75,3.75,N,Jumbo Savory Scone,Bakery
334,2019-04-13,11:49:54,5,27,5052,N,1,1,34,2,4.9,2.45,N,Jamaican Coffee River Sm,Coffee
335,2019-04-13,15:28:52,5,29,5502,Y,1,1,31,1,2.2,2.2,N,Ethiopia Sm,Coffee
336,2019-04-13,11:50:03,5,7,5705,N,1,1,50,2,5.0,2.5,N,Earl Grey Rg,Tea
336,2019-04-13,11:50:03,5,7,5705,N,1,5,70,1,3.25,3.25,N,Cranberry Scone,Bakery
337,2019-04-13,12:13:32,5,7,5026,N,1,1,22,2,4.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
337,2019-04-13,12:13:32,5,7,5026,N,1,5,78,1,4.5,4.5,N,Scottish Cream Scone ,Bakery
337,2019-04-13,12:13:32,5,7,5026,N,7,1,6,1,21.0,21.0,N,Ethiopia,Coffee beans
338,2019-04-13,15:57:12,5,7,5114,N,1,1,37,1,3.0,3.0,N,Espresso shot,Coffee
338,2019-04-13,15:57:12,5,7,5114,N,1,2,63,1,0.8,0.8,N,Carmel syrup,Flavours
338,2019-04-13,15:57:12,5,7,5114,N,7,1,4,1,20.45,20.45,N,Primo Espresso Roast,Coffee beans
339,2019-04-13,12:26:30,5,29,5518,Y,1,1,46,2,5.0,2.5,N,Serenity Green Tea Rg,Tea
340,2019-04-13,14:58:55,5,27,0,Y,1,1,27,2,7.0,3.5,N,Brazilian Lg,Coffee
341,2019-04-13,17:29:03,5,29,5598,N,1,1,26,1,3.0,3.0,N,Brazilian Rg,Coffee
342,2019-04-13,11:31:15,5,29,0,Y,1,1,44,2,5.0,2.5,N,Peppermint Rg,Tea
342,2019-04-13,11:31:15,5,29,0,Y,1,5,76,1,3.5,3.5,N,Chocolate Chip Biscotti,Bakery
343,2019-04-13,15:23:14,5,29,5019,N,1,1,48,2,5.0,2.5,N,English Breakfast Rg,Tea
344,2019-04-13,13:45:24,5,29,0,Y,1,1,48,2,5.0,2.5,N,English Breakfast Rg,Tea
345,2019-04-13,11:47:28,5,7,5151,N,1,1,30,2,6.0,3.0,N,Columbian Medium Roast Lg,Coffee
346,2019-04-13,11:22:32,5,29,5577,Y,1,1,51,2,6.0,3.0,N,Earl Grey Lg,Tea
347,2019-04-13,14:50:02,5,27,0,Y,1,1,43,2,6.0,3.0,N,Lemon Grass Lg,Tea
347,2019-04-13,14:50:02,5,27,0,Y,1,5,69,1,3.25,3.25,N,Hazelnut Biscotti,Bakery
348,2019-04-13,18:24:19,5,7,0,Y,1,1,48,1,2.5,2.5,N,English Breakfast Rg,Tea
349,2019-04-13,12:50:50,5,7,5073,N,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
350,2019-04-13,15:34:55,5,27,5038,Y,1,1,22,1,2.0,2.0,N,Our Old Time Diner Blend Sm,Coffee
351,2019-04-13,16:15:07,5,7,5734,N,1,1,37,2,6.0,3.0,N,Espresso shot,Coffee
351,2019-04-13,16:15:07,5,7,5734,N,1,2,65,1,0.8,0.8,N,Sugar Free Vanilla syrup,Flavours
352,2019-04-13,12:20:12,5,7,0,Y,1,1,40,2,7.5,3.75,N,Cappuccino,Coffee
352,2019-04-13,12:20:12,5,7,0,Y,1,2,63,1,0.8,0.8,N,Carmel syrup,Flavours
353,2019-04-13,17:51:25,5,7,0,Y,1,1,36,1,3.75,3.75,N,Jamaican Coffee River Lg,Coffee
353,2019-04-13,17:51:25,5,7,0,Y,1,5,69,1,3.25,3.25,N,Hazelnut Biscotti,Bakery
354,2019-04-13,16:36:16,5,29,0,Y,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
354,2019-04-13,16:36:16,5,29,0,Y,1,5,79,1,3.75,3.75,N,Jumbo Savory Scone,Bakery
355,2019-04-13,15:30:53,5,27,0,N,1,1,41,1,4.25,4.25,N,Cappuccino Lg,Coffee
355,2019-04-13,15:30:53,5,27,0,N,1,5,75,1,3.5,3.5,N,Croissant,Bakery
356,2019-04-13,14:32:10,5,27,0,Y,1,1,26,2,6.0,3.0,N,Brazilian Rg,Coffee
357,2019-04-13,18:13:43,5,7,0,N,1,1,51,2,6.0,3.0,N,Earl Grey Lg,Tea
357,2019-04-13,18:13:43,5,7,0,N,1,5,75,1,3.5,3.5,N,Croissant,Bakery
358,2019-04-13,14:17:03,5,29,0,N,1,1,53,2,6.0,3.0,N,Traditional Blend Chai Lg,Tea
359,2019-04-13,17:06:10,5,29,5576,N,1,1,52,2,5.0,2.5,N,Traditional Blend Chai Rg,Tea
360,2019-04-13,16:10:24,5,27,0,N,1,1,60,1,3.75,3.75,N,Sustainably Grown Organic Rg,Drinking Chocolate
361,2019-04-13,17:07:06,5,27,0,N,1,1,30,2,6.0,3.0,N,Columbian Medium Roast Lg,Coffee
362,2019-04-13,18:01:57,5,27,5004,Y,1,1,30,2,6.0,3.0,N,Columbian Medium Roast Lg,Coffee
363,2019-04-13,18:29:29,5,7,0,N,1,1,35,1,3.1,3.1,N,Jamaican Coffee River Rg,Coffee
364,2019-04-13,12:00:39,5,29,5705,Y,1,1,58,2,7.0,3.5,N,Dark chocolate Rg,Drinking Chocolate
365,2019-04-13,17:15:12,5,7,5136,Y,1,1,57,2,6.2,3.1,N,Spicy Eye Opener Chai Lg,Tea
366,2019-04-13,11:41:21,5,27,5091,N,1,1,27,1,3.5,3.5,N,Brazilian Lg,Coffee
367,2019-04-13,11:30:47,5,29,5619,Y,1,1,52,1,2.5,2.5,N,Traditional Blend Chai Rg,Tea
368,2019-04-13,12:51:06,5,29,0,Y,1,1,58,2,7.0,3.5,N,Dark chocolate Rg,Drinking Chocolate
369,2019-04-13,12:15:35,5,27,5854,N,1,1,27,1,3.5,3.5,N,Brazilian Lg,Coffee
369,2019-04-13,12:15:35,5,27,5854,N,1,5,78,1,4.5,4.5,N,Scottish Cream Scone ,Bakery
370,2019-04-13,13:13:03,5,7,0,Y,1,1,41,1,4.25,4.25,N,Cappuccino Lg,Coffee
370,2019-04-13,13:13:03,5,7,0,Y,1,5,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
371,2019-04-13,14:09:59,5,29,5158,Y,1,1,59,2,9.0,4.5,N,Dark chocolate Lg,Drinking Chocolate
371,2019-04-13,14:09:59,5,29,5158,Y,1,5,74,1,3.5,3.5,N,Ginger Biscotti,Bakery
372,2019-04-13,12:28:41,5,7,0,Y,1,1,41,1,4.25,4.25,N,Cappuccino Lg,Coffee
372,2019-04-13,12:28:41,5,7,0,Y,1,2,84,2,1.6,0.8,N,Chocolate syrup,Flavours
372,2019-04-13,12:28:41,5,7,0,Y,1,5,75,1,3.5,3.5,N,Croissant,Bakery
373,2019-04-13,11:37:35,5,29,0,N,1,1,40,2,7.5,3.75,N,Cappuccino,Coffee
373,2019-04-13,11:37:35,5,29,0,N,1,2,84,2,1.6,0.8,N,Chocolate syrup,Flavours
373,2019-04-13,11:37:35,5,29,0,N,1,5,71,1,3.75,3.75,N,Chocolate Croissant,Bakery
